Token,Item Name,Description,Category,SKU,Variation Name,Price,Option Name 1,Option Value 1,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity r a u l Retail,New Quantity r a u l Retail,Stock Alert Enabled r a u l Retail,Stock Alert Count r a u l Retail,Tax - NY Sales Tax (8.875%)
6G3KGT2PSKDONTVT62DDEAFF,Mango Wood Purple Bowls,,Bowls,,"Medium (8""R x 4.5""H)",28.00,,,,,,1,,,,Y
B34MC3KBOZXTVMJUZAPID4P4,Mango Wood Purple Bowls,,Bowls,,"Large (15.5""R x 4.5""H)",35.00,,,,,,5,,,,Y
EIJUMCL3PM4LNC5U5SVXZAQ7,Mango Wood Purple Bowls,,Bowls,,Salad Server Long,9.00,,,,,,2,,,,Y
M4I5ZBH7XLVNWRGIKPKKRU2R,Mango Wood White Bowls,,Bowls,,"X-Small (6""R x 2""H)",7.00,,,,,,1,,,,Y
UQON6J3PLKBABYEGIZF6M62E,Mango Wood White Bowls,,Bowls,,"Small (8""R x 4.5""H)",11.00,,,,,,2,,,,Y
WNIM4YTKIMSCFSTL2GKPGCI7,Mango Wood White Bowls,,Bowls,,"Medium (12.5""R x 8""H)",28.00,,,,,,-1,,,,Y
7YOXOBA4FQRES5IORG6LC5QA,Mango Wood White Bowls,,Bowls,,"Large (14.5""R x 5.5""H)",35.00,,,,,,6,,,,Y
QAGOSGB7BTTG4FBPB6RY2ZLK,Mango Wood White Bowls,,Bowls,,Salad Server Long,9.00,,,,,,-8,,,,Y
4UOMLA52D5VJQPPITMVBE77J,Mango Wood White Bowls,,Bowls,,Salad Server Short,8.00,,,,,,-11,,,,Y
3ETDV4WV5JK6QFPIZNFCRN4B,Market Cashpot Large,"Metal Cashpot Green
26 H x 10 W",Cashpots,,Regular,45.00,,,,,,10,,,,Y
PH73CTRBU4CGCTS2NPX4LX2E,Market Cashpot Rosegold,,Cashpots,,Regular,45.00,,,,,,1,,,,Y
SW7EIPWG7GHFPDOSTM7YTX3U,Market Cashpot Small,"Metal Cashpot Green
18 H x 8 W",Cashpots,,Regular,30.00,,,,,,9,,,,Y
T66SOHDMNMOAUMS2TK6ZVAAY,Marry  Flower Vase,"Small White Glass Flower Vase 8""H x 8""W
Large White Glass Flower Vase 10""H x 10""W",Vases,,Large,95.00,,,,,,2,,,,Y
YKXDEX4O2K6FZINRQL2EON52,Marry  Flower Vase,,Vases,,Small,65.00,,,,,,2,,,,Y
JE6FOHE2R7V2NOG4PI6I6DLE,Martagon Lily Decorative Plate,Ceramic Wall Art Floral/Gold 11 W x 11 L,Wall Art,,Regular,14.00,,,,,,17,,,,Y
TNPW23USB7X2CKN6EK3J6BP2,Masquerade Chandelier,plus installation,Chandeliers,,Regular,9850.00,,,,,,22,,,,Y
66EZWXOJU2IJZJQRBV5OBCKQ,Matte Black Candle Holder,Glass Candle Holder Black 3 H x 3 W,Candle Holders,,Regular,8.00,,,,,,56,,,,Y
NV5VSWKVKSA5LZ3GEYUAQBP3,Matte Black Square Vase,"Ceramic Vase Black
3 H x 3 W",Vases,,Regular,10.00,,,,,,,,,,Y
KPRS2PPZAVGJ6235A5IW6YI3,Matte Black Vase,Ceramic Vase Black 4 H x 4 W,Vases,,Regular,15.00,,,,,,66,,,,Y
FA6G5WTUJWUKI4NNTPVUEBZE,Matte Event White Vase,Fiber Glass Vase White 29.75 H x 15 W,Vases,,Regular,variable,,,150.00,,,,,,,Y
NDAT66F4BDHLXIXRDFA4JXWP,Mercury Bowl,Glass Vase Silver 5 H x 4 W,Bowls,,Regular,30.00,,,,,,-1,,,,Y
YV7TJAKFKNA7CNVOZSZYJ4JW,Mercury Candle Holder Large,Glass Candle Holder Silver 18.25 H x 6 W,Candle Holders,,Regular,55.00,,,18.18,Werner Voß,,12,,,,Y
RJPVODDMH4BCCK4JO4LSAZCO,Mercury Candle Holder Small,Glass Candle Holder Silver 14.75 H x 5 W,Candle Holders,,Regular,35.00,,,14.76,Werner Voß,,13,,,,Y
YOXSY5LYM7EW5CXP5ZMAG6SO,Mercury Gold Votive Large,Glass Votive Gold 6.25 x 3.5 W,Votives,,Regular,14.00,,,,,,56,,,,Y
QHTCCM7KCANCYY4CGFZOUIBL,Mercury Gold Votive Small,Glass Votive Gold 4.25 H x 2 W,Votives,,Regular,8.00,,,,,,169,,,,Y
GBMULCJWQPGO5BZDRDACCBN5,Mercury Rose Gold Votive,Glass Votive Rose Gold 4 H x 2 W,Votives,,Regular,8.00,,,,,,12,,,,Y
HSB4G5P642HTXIMBN7L33EOF,Mercury Silver Tapered Votive,Glass Votive Silver 2.5 H x 2.25 W,Votives,,Regular,8.00,,,,,,305,,,,Y
XDW34UAG7FY4N3AOBA37XBR7,Mercury Silver Votive,Glass Votive Silver/Gold 4 H x 2 W,Votives,,Regular,8.00,,,,,,72,,,,Y
7GVMZWWZRKABLIBBHEFGTLGJ,Met Gala 2019 Dinner Plate,Met Gala 2019 Dinner Plate,Dinnerware,,Regular,28.00,,,,,,40,,,,Y
2QFDJHMOM32YGSRU6AOFSQ2H,Met Gala 2019 Floral Vase,,Vases,,Short,45.00,,,,,,,,,,Y
TIUATDR4LYBBP2O4JVJLO3OJ,Met Gala 2019 Floral Vase,,Vases,,Tall,45.00,,,,,,,,,,Y
MWYMSYUYJWS2R7I55XCQF4U4,Met Gala 2019 Napkin,,Dinnerware,,Regular,6.50,,,,,,,,,,Y
LK7DJ4DJUL63BUFSMONE4YYY,Met Gala 2019 Salad Plate,Met Gala 2019 Salad Plate,Dinnerware,,Regular,22.00,,,,,,34,,,,Y
YWKP6VB6YVYVVY267LUA7FFP,Met Gala 2019 Stemless Wine Glass,,Glassware,,Regular,12.00,,,,,,15,,,,Y
EQ3GNIRQ2XKD2GBN7LTHCTT2,Mics Item,,Sale,,Miscellaneous Pot,variable,,,,,,,,,,Y
M6SWGPVCK77CJZDYYY3FVD2S,Mics Item,,Sale,,Miscellaneous Vase,variable,,,,,,,,,,Y
DVNBX7E647XKTCDTLC3JG6MG,Mics Item,,Sale,,Miscellaneous Votive,variable,,,,,,,,,,Y
ZPILRU5ULF43R3GM67MIA7QQ,Mics Item,,Sale,,Miscellaneous Glassware,variable,,,,,,,,,,Y
2YSAPGRHYV46BVF7X22NNNHH,Mics Item,,Sale,,Miscellaneous Dinnerware,variable,,,,,,,,,,Y
NNCLR72W7PXTDA2GV54I44RV,Mics Item,,Sale,,Miscellaneous Candle Holder,variable,,,,,,,,,,Y
3PLDFGJ2DMAGRBEESOHSYG7Y,Mics Item,,Sale,,Miscellaneous Flower/ Greenery,variable,,,,,,,,,,Y
UWMMMMTTLT3TO4CUVFW4WKLR,Mimosa,,Floral,,Regular,4.00,,,,,,9994,,,,Y
BEQIMPN5PP3U7W2332362IQP,Mini Delphinium,,Floral,,Blue,6.00,,,,,,9945,,,,Y
TZ2BEUFMWJSEL2BZO3YK2MOE,Mini Delphinium,,Floral,,White,6.00,,,,,,9996,,,,Y
DU7IBLR2T3CX3WTET3UK3SD6,Mini Delphinium,,Floral,,Purple,6.00,,,,,,10000,,,,Y
EO4QRIVYOA3R2YQDXBMFP3LC,Mini Fern,,Plant,,Regular,45.00,,,,,,10000,,,,Y
KAKIVICIOEUHOA7LT62F2J57,Mini Terracotta Pot,,Cashpots,,Burgundy,8.00,,,,,,,,,,Y
4KC5MAMILYJ3CS4WL5OYINEZ,Mini Terracotta Pot,,Cashpots,,Teal,8.00,,,,,,,,,,Y
HNPLDQYPCJIJ3G42UAOSP74G,Mini Topiary Tree,,Floral,,Small,65.00,,,,,,9990,,,,Y
TIAT6VIYAH2P3S5KM643ZU6J,Mini Topiary Tree,,Floral,,Large,100.00,,,,,,10000,,,,Y
6WY7FH25F2AWKT7I3GHAHZQE,Mini Urn Vase,Glass Footed Vase Clear 6 H x 3.75 W,"Vases, Footed",,Regular,variable,,,6.00,,,,,,,Y
JINAVAT436DVLORLWBDJNWG6,Mirror Candlestick Holder,Metal Candlestick Holder Silver 10.5 H x 4 W,Candlesticks,,Regular,45.00,,,3.02,Werner Voß,,22,,,,Y
VNY3P7JLP572QFEPBCJFWCTJ,Mirror Tray,,Trays,,Small,200.00,,,,,,,,,,Y
DZXVLC45VA4RDFDNTOCMMCQE,Mirror Tray,,Trays,,Large,300.00,,,,,,,,,,Y
PAYQQMV42VOVMOLXJ2HAX5IN,Misc Pillows,,,,Regular,20.00,,,,,,,,,,Y
TXMHZ4CHAUCKK4YAZ7IWGZCC,Mixed Cut Votive,"Clear Grey Glass Tealight 3.5""H x 3.5""W",Votives,,Regular,15.00,,,,,,7,,,,Y
ESXHEZRX42UVY6YPMMI4H35L,Mixed Greens,,Floral,,Hellebore,3.00,,,,,,9734,,,,Y
MYA6TBG4ZIDOQAVJCHVALQUE,Mixed Greens,,Floral,,Gardenia,3.00,,,,,,9876,,,,Y
OEZMSN4J7XB6O5GW5MLXD2H6,Mixed Greens,,Floral,,Mint Leaf,3.00,,,,,,9970,,,,Y
K5D3XYLMDZTMPNOCOSG34XJF,Mixed Greens,,Floral,,Cherry Leaf,3.00,,,,,,9948,,,,Y
BJQXEYASLSN77E6WO2LJ7TJZ,Mixed Greens,,Floral,,Field Flowers,4.00,,,,,,9761,,,,Y
75AGI5HSJJ3BQM75BCS3SFI7,Mixed Greens,,Floral,,Caribbean,4.00,,,,,,9952,,,,Y
XHEHL6MU7JTZCXZDVRUK5VAS,Mixed Greens,,Floral,,Rosemary,3.00,,,,,,9996,,,,Y
L2G2PCQLVFRDE3AU3YG7EXW6,Mixed Greens,,Floral,,Eucalyptus,4.00,,,,,,9964,,,,Y
XTREE5POXZFCEAWHGJBHXDSC,Mixed Greens,,Floral,,Pennycress,3.00,,,,,,9980,,,,Y
UOU2BNSYP2H7RIZWF3CWUKYS,Mixed Greens,,Floral,,Alchemelia,3.00,,,,,,9979,,,,Y
HD5KUTGZ4LCTMLDOYS4P6OZ5,Mixed Greens,,Floral,,Italian Ruscus,3.00,,,,,,9972,,,,Y
KFJL25H7IGZSUV3OREA7MCY3,Mixed Greens,,Floral,,Queen Anne,3.00,,,,,,9978,,,,Y
CD2PAE7MI5RZLHKPZAMCP7AV,Mixed Greens,,Floral,,Crown Dill,3.00,,,,,,9992,,,,Y
MZGZXDLIMQGH3DEE3TPCQTZJ,Mocha Organic Rim Hurricane,"Large Mocha Glass Hurricane 14""H x 9""W
Small Mocha Glass Hurricane 9.5""H x 9""W",Hurricanes,,Large,90.00,,,,,,5,,,,Y
R5WTH3RCJ37XGIOUNC4U74HI,Mocha Organic Rim Hurricane,,Hurricanes,,Small,45.00,,,,,,4,,,,Y
7LPEGKP6Q5UVIECBJPHGJTQV,Mocha Organic Rim Vase,"Mocha Glass Vase 15""H x 15""W",Vases,,Regular,28.00,,,,,,4,,,,Y
G5DXUOGNBUDU2IGC7R7Z4NTY,Modern Weave Basket,"Woven Storage Basket 23"" W x 18.5"" D x 18"" H",,,Regular,72.00,,,,,,,,,,Y
VAO6RAJWWJXCQHTXV3D7HDDG,Monkey Candle Holder,"Gold Decorative Candle Holder 8""H",Candle Holders,,Regular,56.00,,,,,,1,,,,Y
V6CUYH5JFUXXZFSA5EYTYRX6,Monstera,,Floral,,Large,2500.00,,,,,,2,,,,Y
PR5Y2B3CWBFUQYA325PHZ3A4,Monstera,,Floral,,Small,1000.00,,,,,,0,,,,Y
JAUR4HOGK3D2B5XP7RZV2NUD,Monstera Plant,,Plant,,Regular,1000.00,,,,,,2,,,,Y
SDBZHVZ26INVVAQNHOJFPVY6,Monstera Plant,,Plant,,Customer Order,variable,,,,,,10000,,,,Y
ZVMYFR2AJPMBBYS3AX72XEGJ,Moroccan Lantern Extra Large,,Lanterns,,Regular,125.00,,,,,,1,,,,Y
W6TZLT45TYFWDTRLAMVVTAOC,Moroccan Lantern Large,Metal Lantern Silver 27.5 H x 12 W,Lanterns,,Regular,70.00,,,,,,8,,,,Y
JL2F7F2OGGLVTQ7WRHG5OCLD,Moroccan Lantern Small,Metal Lantern Silver 17 H x 7 W,Lanterns,,Regular,45.00,,,,,,0,,,,Y
LTKFLC4BKCZPNQFUB7MUCDPD,Moroccan Rugs,,Rugs,,2 x 3,105.00,,,,,,2,,,,Y
AL5JFOYZV4JN35XJYC2L5LYY,Moroccan Rugs,,Rugs,,3.5 x 5,375.00,,,,,,4,,,,Y
42GJLW32JX7NFDESRPAF6RGG,Moroccan Rugs,,Rugs,,5 x 7,975.00,,,,,,1,,,,Y
QZQZUJRB3SHZV2M2YCP7KARM,Moroccan Rugs,,Rugs,,6.5 x 4,725.00,,,,,,2,,,,Y
32YPSPXVBGN5UZOFCYZA6YWD,Moroccan Rugs,,Rugs,,6 X 3.5,695.00,,,,,,2,,,,Y
ZJGXSHEH7LPNMHHY6ZMRIP5K,Moroccan Rugs,,Rugs,,9 x 7,1685.00,,,,,,1,,,,Y
2QFSCGJBGDPZPWQW2B2HF76K,Moroccan Rugs,,Rugs,,6 x 10,2125.00,,,,,,1,,,,Y
7EMLQTXAVI2V6NIJGKCHW2CM,Mosaic Cashpot,Ceramic Cashpot Green 6 H x 3.75 W,Cashpots,,Regular,14.00,,,,,,17,,,,Y
NJ24F4VFGYG4AFQMSJV52WGV,Moss,,Plant,,Small,4.00,,,,,,,,,,Y
SFEAGSD77Z3PARIIYEJ3F33P,Moss,,Plant,,Medium,8.00,,,,,,,,,,Y
74KCF3BHERSCN7XRO567T5KD,Moss,,Plant,,Large,12.00,,,,,,,,,,Y
GFKB3HDCBBNBYZJJXVYT4YXF,Mums,,Floral,,Purple,3.00,,,,,,10000,,,,Y
AOPM5X6RFEPSASFO3LMGWGPJ,Mums,,Floral,,White,3.00,,,,,,10000,,,,Y
ZF6EXKKB6EIQASOIHKNPE7UE,Mums,,Floral,,Yellow,3.00,,,,,,9998,,,,Y
GT5PQTIJNAVGVJ3I3TI5OGI3,Naomi Vase Clear Glass,"18"" H x 10"" W",Vases,,Regular,70.00,,,,,,3,,,,Y
JLIUFNJHMLBB7Q7ARQAHWLID,Narrow Trumpet Footed Vase Large,Metal Footed Vase Silver 29.5 H x 6.25 W,"Vases, Footed",,Regular,109.00,,,,,,2,,,,Y
XZ5VQILHLCCXQEW27T3BO3BS,Narrow Trumpet Footed Vase Small,Metal Footed Vase Silver 21 H x 6.75 W,"Vases, Footed",,Regular,89.00,,,,,,2,,,,Y
W27GQ2Z6AZ4HC7OTV6Q2AVKT,Neoclassical Pebble Footed Vase,Ceramic Footed Vase Grey 8 H x 8 W x 14 L,"Vases, Footed",,Regular,variable,,,22.00,,,,,,,Y
GC6XYYEH3QL724USOGBGC2CZ,Neoclassical Polished Footed Vase,Metal Footed Vase Silver 8 H x 8.5 W x 14 L,"Vases, Footed",,Regular,variable,,,22.00,,,,,,,Y
WNGYME2HKV7POL4VI4VVFJPJ,Norro Vase,"Green Glass Vase 9""H x 3.5""W",Vases,,Regular,99.00,,,,,,15,,,,Y
2TT2SAOUS2TMRBHD3TXZOH4I,Nyro Mirror,Gold Iron Decorative Mirror,Mirrors,,Shelved Gold,120.00,,,,,,2,,,,Y
4GQI7R6R3OL74IZCMWIEWMVC,Nyro Mirror,,Mirrors,,Ribbed Gold,130.00,,,,,,2,,,,Y
LJ5DATAQTAYPMYBGR3DQKUIQ,Nyro Mirror,,Mirrors,,Leaves Gold,120.00,,,,,,1,,,,Y
SPRA5RFRCA4QHLQ46VVL2VAC,Nyro Mirror,,Mirrors,,Feathers Gold,120.00,,,,,,2,,,,Y
C6M6GKJ3JZS7ADVXGTBUCIMS,Onyx Ribbed Vase,Glass Vase Black 6 H x 6 W,Vases,,Regular,18.00,,,,,,39,,,,Y
LXURQ7QIEKRACE5ICV3SLZB2,Opaque Gold Vase,Metal Vase Gold 6 H x 6 W,Vases,,Regular,30.00,,,,,,32,,,,Y
CIR7MKYE43HY4FTEQOZBSAQY,Opaque Silver Vase,Glass Vase Silver 5.5 H x 4.25 W,Vases,,Regular,20.00,,,,,,-1,,,,Y
SUJOVPWKE6JY7P76L2GUAXJI,Open Weave Fruit Bowl,,,,Regular,35.99,,,35.99,,,,,,,Y
7PUZDWQKIR4XMUESV7GDR6ZS,Opera Candlestick,Glass Candlestick Clear 12 W,Candlesticks,,Regular,150.00,,,,,,4,,,,Y
UHP5KJHCQH6RR6THWMOL3TTR,Optical Votive,,Votives,,Clear,10.00,,,10.00,,,,,,,Y
MR5EK74DIEOD5U6WPQT6EMMZ,Optical Votive,,Votives,,Smoke,10.00,,,,,,,,,,Y
HK63C64TFDEKX5DSHLNGJYRM,Orange Blossom Votive Set,Glass Votive Set of 3 Orange 3 H x 2.25 W,Votives,,Regular,15.00,,,,,,,,,,Y
2IJECPNY2CZ4MAIX4Y6NL6FZ,Orange Goblet,Glassware Orange 7.75 H x 4 W,Glassware,,Regular,12.00,,,,,,9,,,,Y
FCY4MKHAY5PANPI36HQDIIZ3,Orange Highball,Glassware Orange/Spotted 6 H x 3 W,Glassware,,Regular,10.00,,,,,,0,,,,Y
55GUCW6PH4OO44XOUSVHNTMO,Orange Pitcher,Glassware Orange 9.5 H x 4.5 W x 8 L,Glassware,,Regular,24.00,,,,,,0,,,,Y
D3HRVTB2BW2HWQX3HQOB2WG4,Orange Tumbler,Glassware Orange 4 H x 3.25 W,Glassware,,Regular,8.00,,,,,,1,,,,Y
ETIAOWWI7PEUOT3DAW6QN43T,Orb Candlestick,Glass Candlestick Clear 13 H x 4 W,Candlesticks,,Regular,19.00,,,,,,1,,,,Y
YN6GQY7MWUL7LUF6TA7RDIFT,Orchid Stem,,Floral,,White,25.00,,,,,,9974,,,,Y
2C2CUH4ETPG5X4WHMPCU6C7G,Orchid Stem,,Floral,,Green,25.00,,,,,,9988,,,,Y
2KOYY3YQ7X2KX3E33VTOZ66K,Orchid Stem,,Floral,,Yellow,25.00,,,,,,9991,,,,Y
PYJMTQPFSEDWB7BNNACANEUD,Orchid Stem,,Floral,,Purple,25.00,,,,,,9984,,,,Y
EPH6W6ETMO7CAZ73DKFSKKVD,Orchid Stem,,Floral,,Blue,25.00,,,,,,10000,,,,Y
JEOGU4ESUDGRHUSRMGHLHUIM,Orchid Stem,,Floral,,Pink,25.00,,,,,,9999,,,,Y
NOAFICA66ETAWGM44GVU6O7K,Organza Candlestick Large,Glass Candlestick Clear 15 H x 1.25 W,Candlesticks,,Regular,27.00,,,,,,1,,,,Y
4F5SZ4RNK6B2KY4LJHL2UKXD,Organza Candlestick Small,Glass Candlestick Clear 10 H x 1.25 W,Candlesticks,,Regular,24.00,,,,,,0,,,,Y
NDWHMCXIDBT4QLR3SNYFGWY6,Orion Silver Bowl,Metal Footed Bowl Silver 7 H x 10 W,"Bowls, Footed",,Regular,variable,,,25.00,,,,,,,Y
I6A4GXOTBWGMQV5JIIIEVSWD,Ostrich Blush Silver Frames,,Frames,FR1555,4x6,65.00,,,,,,4,,,,Y
Y5XOCNDPEGXILDEXUNRAGDVG,Ostrich Blush Silver Frames,,Frames,FR1554,5x7,70.00,,,,,,3,,,,Y
36HHHQCC3BAKUUEVHYZHXAJJ,Ostrich Silver Alarm Clock,Ostrich Silver Alarm Clock 4.5x4.5 FR5511,Clocks,FR5511,Regular,55.00,,,,,,4,,,,Y
55F4XQSVCYNCKJ5SVRFXG33O,Ostrich Silver Frames,,Frames,FR1558,4x6,65.00,,,,,,4,,,,Y
RMJG664F2W6CJ4Q5CXM4D3UW,Ostrich Silver Frames,,Frames,FR1557,5x7,70.00,,,,,,3,,,,Y
5NGM7RWTJKQQPKML2NDDRJ2Y,Oval Floral Pot,"Decorative Planter 4""H x 9""W",Cashpots,,Regular,38.00,,,,,,11,,,,Y
NU5L47X32PUXUU3URYUQ7ZBT,Oval Floral Pot Handle,"Decorative Pot 7""H x 12""W",Cashpots,,Regular,60.00,,,,,,11,,,,Y
U6MIBAISPXZ5S4CXWP4LFATJ,Oyster Luster Chandelier,"Small Oyster Glass Candle Holders 11""H 
Medium Oyster Glass Candle Holders 16""H 
Large Oyster Glass Candle Holders 18""H ",Candle Holders,,Small,34.00,,,,,,12,,,,Y
EYHNXSMQJLLVMCOZ5RFCTCLP,Oyster Luster Chandelier,,Candle Holders,,Medium,45.00,,,,,,12,,,,Y
FY76XPJDPVNPAB2XCY3E4PJ4,Oyster Luster Chandelier,,Candle Holders,,Large,55.00,,,,,,12,,,,Y
QRAM3SMBKCKOWMV45Q4R77V7,Oyster Luster Chandelier,,Candle Holders,,Set of 3,135.00,,,,,,,,,,Y
QGAOAZMMIPYEM7TMMZVMMDPX,Painted Cashpot,Ceramic Cashpot Green 6 H x 4.25 W,Cashpots,,Regular,variable,,,2.00,,,,,,,Y
ORUVMXLOGPRMPWOGDTUTXX3P,Palm Taper Holder,,,,Regular,65.00,,,65.00,,,,,,,Y
LUFVYWLMVZXGBN5T6CINGTN2,Pastel Pink Clay Pot,,Cashpots,,Regular,10.00,,,,,,,,,,Y
43HIN7TIAQGKQQURDWXBVBTE,Peacock Statue,Blue Iron Decorative Statue,Statues,,Low,150.00,,,,,,1,,,,Y
NRJMYHN5ND6OR5L6RQDGSDGX,Peacock Statue,,Statues,,High,130.00,,,,,,1,,,,Y
W75AXYXVOZVNL7UO2C57G4RZ,Pearl Bud Vase,Glass Vase Clear 3.5 H x 0.75 W,Bud Vases,,Regular,12.00,,,,,,17,,,,Y
2EOQCKMBXFPMLDEZBI7E2TIU,Pedestal Crystal Large,Crystal Candlestick Holder Clear 12 H x 1 W,Candle Holders,,Regular,30.00,,,,,,0,,,,Y
X54ZV4PB5HU4B4NADUHGZANZ,Pedestal Crystal Medium,Crystal Candlestick Holder Clear 10.5 H x 1 W,Candle Holders,,Regular,25.00,,,,,,0,,,,Y
HKVCSFWK67WXNJKCKKCDRG4A,Pedestal Crystal Small,Crystal Candlestick Holder Clear 8.5 H x 1 W,Candle Holders,,Regular,20.00,,,,,,0,,,,Y
IDXPJTHIPHZIVEJ6GXBENH35,Peony,,Floral,,White,7.50,,,,,,9705,,,,Y
Y6XCJFNSV3KOECVYCS4S5WVF,Peony,,Floral,,Light Pink,7.50,,,,,,9576,,,,Y
EC6GSCLB2I7ZNRTUM2WJCAEQ,Peony,,Floral,,Bright Pink,7.50,,,,,,9679,,,,Y
65ODDCMX2MRF4J3JW646JZ5W,Peony,,Floral,,Light Purple,7.50,,,,,,9974,,,,Y
EYR5BLFQZOSLEUHS4PDTAEBX,Peony,,Floral,,Dark Purple,7.50,,,,,,9704,,,,Y
UELJTGGQOSDGOII2XS2NVTEE,Peony,,Floral,,Pale Yellow,7.50,,,,,,9946,,,,Y
O7I4VHWRJW3ETQHCVAZAMIIW,Peony Dinner Plate,Ceramic Dinnerware Blue/White 9 W x 9 L,Dinnerware,,Regular,25.00,,,,,,540,,,,Y
IO7URDVN6QKEIYR4GQ3GX7G6,Peony Salad Plate,Ceramic Dinnerware Blue/White 10.75 W x 10.75 L,Dinnerware,,Regular,20.00,,,,,,465,,,,Y
AEVSRWJWCJEVXVGTBQ2XOCXM,Persian Rugs,,Rugs,,4.5 X 6.5,1646.00,,,,,,1,,,,Y
V6UBPTJQGWXCC334NFVIGNZI,Persian Rugs,,Rugs,,6.5 X 3.5,1546.00,,,,,,1,,,,Y
26MFGG5YNHOYZFBPJHRLTHW7,Persian Rugs,,Rugs,,5 X 9,2295.00,,,,,,1,,,,Y
6AOU37FHLN7K4CSUMA2PPA6F,Persian Rugs,,Rugs,,6 x 10,2300.00,,,,,,2,,,,Y
ALYS2QAX22ZRJBU6QC6NBIZ5,Petal Urn,Metal Urn Bronze 20 H x 11 W,Urns,,Regular,149.00,,,,,,1,,,,Y
VSQJV3HFBQBL2E7KDY3Z3KGS,Petrified Wood Table,"Small Wood Tables Metal Legs Small 22""x12""    
Medium Wood Table Metal Legs Medium 24""x12""
Large Wood Table Metal Legs Large 26""x12""

",Tables,,Regular,199.00,,,,,,0,,,,Y
QB4MMDGQZ3YPJXMJCSPIAT5O,Philodendron,,Plant,,Regular,180.00,,,,,,10000,,,,Y
POILQEAABOUH5QQC2NDROFKV,Picnic Cashpot,Ceramic Cashpot Terracotta  4 H x 4 W,Cashpots,,Regular,variable,,,4.00,,,,,,,Y
MMNFKXGALIUC4F4HN5SF5NRV,Picture Window Lantern,Metal Lantern Silver 24 H x 12.5 W,Lanterns,,Regular,variable,,,70.00,,,,,,,Y
IIP4NX6YMWV6FP3B67RD6VIE,Pink Angular Tealight,"Large Pink Edged Glass Tealight 5""H x 4""W
Small Pink Edged Glass Tealight 3.5""H x 3.5""W",Candle Holders,,Large,10.00,,,,,,5,,,,Y
KELWAJ7AIB6FSXQT3APX2M7V,Pink Angular Tealight,,Candle Holders,,Small,8.00,,,,,,7,,,,Y
W3HRBTSJQ25ARC5XMSF7DIZE,Pink Bowl Tealight,"Large Pink Edged Glass Tealight 3.5'H x 3""W
Small Pink Edged Glass Tealight 2.5'H x 2""W",Candle Holders,,Large,8.00,,,,,,0,,,,Y
KQAC5XIMRSAE5W7DPN4KB747,Pink Bowl Tealight,,Candle Holders,,Small,8.00,,,,,,2,,,,Y
2REKRKAQN3TTUEHRI2YGYOQH,Pink Gold Alarm Clock,,Clocks,FR5611,Regular,55.00,,,,,,4,,,,Y
L4QOTI42CZOPL3NMQWW23WEX,Pink Gold Box,,Boxes,,"3""R",42.00,,,,,,0,,,,Y
OQULUVBPXRRNC6H5HLA6H3FM,Pink Gold Frames,,Frames,FR3503,2x3,57.00,,,,,,4,,,,Y
OYZY5GBQUFI7WNDTUVPJUHPE,Pink Gold Frames,,Frames,FR1364,4x6,65.00,,,,,,3,,,,Y
CILTVPHVTWV2S54ELLOODBO5,Pink Gold Frames,,Frames,FR1363,5x7,68.00,,,,,,2,,,,Y
IVHPO5Z6233AAN76RNYAJRPQ,Pink Gold Notebooks,,Notebooks,NB1153,A4,45.00,,,,,,3,,,,Y
PYCOEVDL7CVHXHUN6OJHQAGE,Pink Gold Notebooks,,Notebooks,NB1002,A5,35.00,,,,,,3,,,,Y
WR5DUMBIRP55X7IUMLL447AA,Pink Gold Notebooks,,Notebooks,NB1203,A6,26.00,,,,,,2,,,,Y
5G7A67LU2NJSMUQX7EIOM3US,Pink Peacock Plate,Ceramic Charger Pink/Pattern 11 W x 11 L,Dinnerware,,Regular,11.00,,,,,,17,,,,Y
H7J5UEUGUN5HILLPTUDK34O2,Pink Triangle Tealight,"Large Pink Edged Glass Tealight 5""H x 4.5""W
Small Pink Edged Glass Tealight 4""H x 3.5""W",Candle Holders,,Large,10.00,,,,,,5,,,,Y
6QVXQNWUWXRXQVF7GKUH62PH,Pink Triangle Tealight,,Candle Holders,,Small,8.00,,,,,,11,,,,Y
E3UGUIIYW422YCZKVX4LO4KR,Plain Weave Basket,,Baskets,,Small,99.00,,,380.00,Made Goods,,0,,,,Y
S43I2PMVPFVZS6QOL2TFGC52,Plain Weave Basket,,Baskets,,Medium,149.00,,,380.00,Made Goods,,2,,,,Y
IM3TM456RCBLJORR34H2UWZW,Plain Weave Basket,,Baskets,,Large,299.00,,,380.00,Made Goods,,2,,,,Y
B2KXTKPHBM3JDDQJVPWHMJF2,Plant Arrangement,,Plant,,Small,variable,,,,,,,,,,Y
5CPJBQO237AXOVJO2DHZG6VI,Plant Arrangement,,Plant,,Medium,variable,,,,,,,,,,Y
LVSVPDXJ24Z66YPYTRJIE5FX,Plant Arrangement,,Plant,,Large,variable,,,,,,,,,,Y
UIU5XYXFKIB2XQQJPVT7YEKH,Poet's Narcissus Decorative Plate,Ceramic Wall Art Floral/Gold 11 W x 11 L,Dinnerware,,Regular,14.00,,,,,,6,,,,Y
OXA3RSMQ5ECJV2SZJYKFQKIG,Polished Stone Vase Large,Ceramic Vase hite/Grey 5 H x 2 W,Vases,,Regular,18.00,,,,,,64,,,,Y
